id,title,artist,culture,image,hex1,hex2,hex3,percent1,percent2,percent3,hue1,hue2,hue3,year
297932,Two Women and a Child,Honoré-Victorin Daumier,French,https://nrs.harvard.edu/urn-3:HUAM:70071_dynmc,#e1e1c8,#e1c8af,#c8af96,0.473333333,0.255514019,0.146728972,Green,Orange,Brown,1850
310650,Victoria Maharani with the Princess Royal,Unknown Artist,Indian,https://nrs.harvard.edu/urn-3:HUAM:73310_dynmc,#324b32,#e1c8af,#4b6464,0.362408964,0.316470588,0.073165266,Green,Orange,Blue,1850
323625,"Farm at Brookline, Massachusetts",Edward Seager,American,https://nrs.harvard.edu/urn-3:HUAM:INV173383_dynmc,#e1c896,#c8af7d,#af9664,0.370261438,0.336666667,0.163921569,Yellow,Brown,Yellow,1850
366701,"One of a set of Four Plates, Famille Rose Pattern",Unidentified Artist,Chinese,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1850
296746,"Henry Leroy, as a Child",Jean-Baptiste-Camille Corot,French,https://nrs.harvard.edu/urn-3:HUAM:VRS60158_dynmc,#e1c8af,#c8afaf,#967d7d,0.404623656,0.242043011,0.147634409,Orange,Red,Brown,1850
285303,"The Bridge of Sighs, St. John's College, Cambridge",William Henry Fox Talbot,"British, English",https://nrs.harvard.edu/urn-3:HUAM:VRS89017_dynmc,#e1e1e1,#fafafa,#969696,0.25719888,0.168851541,0.109187675,Grey,White,Grey,1850
160423,Untitled (postmortem infant portrait with mother),Unidentified Artist,American,https://nrs.harvard.edu/urn-3:HUAM:LEG002361_dynmc,#af9632,#64644b,#967d19,0.23408,0.150506667,0.112426667,Yellow,Green,Yellow,1850
297456,"Study of an Archivolt in Saint Mark's, Venice",John Ruskin,British,https://nrs.harvard.edu/urn-3:HUAM:VRS80695_dynmc,#e1c8af,#c8afaf,#e1e1c8,0.401320755,0.266540881,0.265597484,Orange,Red,Green,1852
297532,Portrait of Jean-Baptiste-Joseph-Dominique Ramel,Jean-Auguste-Dominique Ingres,French,https://nrs.harvard.edu/urn-3:HUAM:75981_dynmc,#c8af7d,#af967d,#967d64,0.663252033,0.297506775,0.033333333,Brown,Brown,Brown,1852
298132,The Statue,Adolph Menzel,German,https://nrs.harvard.edu/urn-3:HUAM:50728_dynmc,#969696,#7d7d64,#4b4b4b,0.731484594,0.066442577,0.040728291,Grey,Yellow,Grey,1852
297677,Christ Walking on the Waters,Ferdinand-Victor-Eugène Delacroix,French,https://nrs.harvard.edu/urn-3:HUAM:51485_dynmc,#7d7d7d,#4b3232,#969696,0.277413793,0.169425287,0.149942529,Grey,Red,Grey,1852
297912,"Study for the Portrait of Mme Moitessier; verso: Study of a Figure for ""Christ Among the Doctors""",Jean-Auguste-Dominique Ingres,French,https://nrs.harvard.edu/urn-3:HUAM:75951_dynmc,#e1e1c8,#c8c8af,#fafafa,0.814196643,0.110311751,0.03616307,Green,Green,White,1852
263570,The Upper Part of a Barn Door,Félix Henri Bracquemond,French,https://nrs.harvard.edu/urn-3:HUAM:INV040007_dynmc,#af967d,#967d64,#c8af96,0.596755162,0.122300885,0.108849558,Brown,Brown,Brown,1852
30845,"""Idea of an Exhibition of Art in the Year 1830 in Vienna""",Unidentified Artist,Austrian,https://nrs.harvard.edu/urn-3:HUAM:INV009594_dynmc,#e1c8c8,#afaf96,#7d6464,0.783649123,0.216280702,7.02E-05,Orange,Green,Brown,1852
71796,Sumida River Crossing (Sumidagawa watashiba no zu),Utagawa Kuniyoshi,Japanese,https://nrs.harvard.edu/urn-3:HUAM:INV017537_dynmc,#e1c8af,#c89664,#647d96,0.226576577,0.158558559,0.136126126,Orange,Brown,Blue,1852
295778,The Month of August: The Gleaners,Jean-François Millet,French,https://nrs.harvard.edu/urn-3:HUAM:VRS49051_dynmc,#e1c8af,#c8afaf,#af9696,0.455128205,0.160576923,0.099487179,Orange,Red,Brown,1852
223580,Sunday Song of the Shepherd,Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005745_dynmc,#e1e1c8,#c8c8af,#c8af96,0.811206897,0.098390805,0.050229885,Green,Green,Brown,1853
226060,"Mailied, from 1st ed., ""Goethe Album,"" Leipzig, 18 53",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005801_dynmc,#e1e1c8,#c8af96,#af967d,0.898380062,0.046666667,0.037570093,Green,Brown,Brown,1853
226061,"Im Sommer, from 1st ed., ""Goethe Album,"" Leipzig, 1853",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005735_dynmc,#e1e1c8,#e1c8af,#af967d,0.700915033,0.136797386,0.071568627,Green,Orange,Brown,1853
271747,Le Stryge,Charles Meryon,French,https://nrs.harvard.edu/urn-3:HUAM:INV176575_dynmc,#e1c8af,#c8af96,#af9664,0.681149425,0.10862069,0.050287356,Orange,Brown,Yellow,1853
271805,Le Stryge,Charles Meryon,French,https://nrs.harvard.edu/urn-3:HUAM:INV176572_dynmc,#afaf96,#af967d,#967d64,0.611764706,0.113389356,0.074341737,Green,Brown,Brown,1853
271806,Le Stryge,Charles Meryon,French,https://nrs.harvard.edu/urn-3:HUAM:INV176512_dynmc,#c8af96,#c8c8af,#af967d,0.331345029,0.19625731,0.167426901,Brown,Green,Brown,1853
272243,Le Stryge,Charles Meryon,French,https://nrs.harvard.edu/urn-3:HUAM:INV176573_dynmc,#c8af96,#c8c8af,#e1e1c8,0.382824859,0.365932203,0.081016949,Brown,Green,Green,1853
351872,"Pen Box with Muhammad Shah Qajar, Haji Mirza Aqasi, and Other Officials",Muhammad Isma`il,,https://nrs.harvard.edu/urn-3:HUAM:760073,#e1e1e1,#7d4b19,#c8c8c8,0.765910653,0.10185567,0.079312715,Grey,Brown,Grey,1853
297589,Self-Portrait,Félix Henri Bracquemond,French,https://nrs.harvard.edu/urn-3:HUAM:51592_dynmc,#323232,#644b4b,#e1c8af,0.234080997,0.174267913,0.171900312,Grey,Brown,Orange,1853
223565,[Illustration to a Poem by Paul Gerhard],Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005744_dynmc,#e1c8c8,#c8af96,#af967d,0.867826087,0.054202899,0.036347826,Orange,Brown,Brown,1853
226062,"Ritter Kurts Brautfahrt, from 1st ed., ""Goethe Album,"" Leipzig, 1853",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005775_dynmc,#e1e1c8,#c8af96,#af967d,0.856597222,0.05625,0.044930556,Green,Brown,Brown,1853
226218,"Illustration from ""Hermann und Dorothea"" from 1st ed., ""Goethe Album,"" Leipzig, 1853",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005799_dynmc,#e1e1c8,#e1c8af,#c8af96,0.662095238,0.204761905,0.068634921,Green,Orange,Brown,1853
226273,"Illustration from ""Hermann und Dorothea"", from 1st  ed., ""Goethe Album,"" Leipzig, 1853",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005798_dynmc,#e1e1c8,#c8af96,#af967d,0.875577558,0.050165017,0.035247525,Green,Brown,Brown,1853
213360,Falls in Webster Mountains,John Adams Whipple,American,https://nrs.harvard.edu/urn-3:HUAM:INV021497_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1854
213420,"Untitled (view of the White Mountains, New Hampshire)",John Adams Whipple,American,https://nrs.harvard.edu/urn-3:HUAM:759043,#4b3232,#e1c8af,#644b4b,0.355913978,0.265752688,0.13327957,Red,Orange,Brown,1854
296342,A Mounted Arab Attacking a Panther,Ferdinand-Victor-Eugène Delacroix,French,https://nrs.harvard.edu/urn-3:HUAM:758345,#e1e1c8,#c8c8af,#afaf96,0.893821138,0.090840108,0.009864499,Green,Green,Green,1854
213726,"Conway Valley, Horse Shoe, and Mote Mountain, from Artist's Clearing, Peaked Mountain",John Adams Whipple,American,https://nrs.harvard.edu/urn-3:HUAM:INV021498_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1854
29651,Eastern Genji: The Garden in Snow (Azuma Genji yuki no niwa),Utagawa Kunisada,Japanese,https://nrs.harvard.edu/urn-3:HUAM:INV017497_dynmc,#c8af96,#7d7d7d,#e1c8af,0.252206573,0.244882629,0.180093897,Brown,Grey,Orange,1854
213359,Untitled (view of waterfall in the White Mountains),John Adams Whipple,American,https://nrs.harvard.edu/urn-3:HUAM:INV021496_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1854
213730,"Cascade Falls, Jackson",John Adams Whipple,American,https://nrs.harvard.edu/urn-3:HUAM:759747,#4b3232,#e1c896,#644b4b,0.723697479,0.080392157,0.05977591,Red,Yellow,Brown,1854
297746,Shells,William Henry Hunt,British,https://nrs.harvard.edu/urn-3:HUAM:DDC100831_dynmc,#7d644b,#967d64,#af967d,0.247295597,0.196037736,0.179371069,Yellow,Brown,Brown,1855
359947,Untitled (stonemason with the tools of his trade),Unidentified Artist,British,https://nrs.harvard.edu/urn-3:HUAM:770758,#321919,#7d4b32,#323232,0.39340824,0.116779026,0.11011236,Brown,Brown,Grey,1855
370167,Self Portrait or Portrait of a Man,Thomas Couture,French,https://nrs.harvard.edu/urn-3:HUAM:777077,#191919,#644b32,#96644b,0.805490196,0.084985994,0.06605042,Grey,Brown,Brown,1855
370192,Apple Trees on a Hillside near Saint-Lô,Jean-Baptiste-Camille Corot,French,https://nrs.harvard.edu/urn-3:HUAM:777069,#323219,#4b4b32,#7d6432,0.315376344,0.28672043,0.10188172,Brown,Green,Yellow,1855
370193,A Rustic Court-Yard,Jean-Baptiste-Camille Corot,French,https://nrs.harvard.edu/urn-3:HUAM:777073,#644b32,#7d644b,#323219,0.493170732,0.178482385,0.146775068,Brown,Yellow,Brown,1855
58813,"English Landscape Scenery: A Series of Forty Mezzotinto Engravings on Steel, by David Lucas, from Pictures Painted by John Constable, R.A.",David Lucas,British,https://nrs.harvard.edu/urn-3:HUAM:INV202084_dynmc,#e1c8c8,#c8c8af,#c8af96,0.595876289,0.298006873,0.048865979,Orange,Green,Brown,1855
223592,Be Pious and Grow,Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV005742_dynmc,#e1e1c8,#c8c8af,#afaf96,0.853045977,0.084712644,0.024942529,Green,Green,Green,1855
351907,Mirror Case with Flowers and Birds,Mirza Jani ibn Ahmad,Persian,https://nrs.harvard.edu/urn-3:HUAM:760099,#e1e1e1,#4b1900,#c8c8c8,0.526724138,0.148850575,0.085517241,Grey,Red,Grey,1855
294082,Simplon Pass,Joseph Mallord William Turner,British,https://nrs.harvard.edu/urn-3:HUAM:80335_dynmc,#c8c8af,#e1e1c8,#c8af96,0.226733333,0.221266667,0.1402,Green,Green,Brown,1855
298239,"Portrait Group: Jean Paul, Schiller, Goethe, and Herder",Adolph Menzel,German,https://nrs.harvard.edu/urn-3:HUAM:VRS43853_dynmc,#afafaf,#c8c8c8,#969696,0.209862259,0.146391185,0.122589532,Grey,Grey,Grey,1855
265760,"Poster for ""La Legende du Juif Errant""",Gustave Doré,French,https://nrs.harvard.edu/urn-3:HUAM:LEG49311_dynmc,#e1e1e1,#323232,#191919,0.165482866,0.161619938,0.138130841,Grey,Grey,Grey,1856
297944,"Portrait of Alfred-Emilien O'Hara, Comte de Nieuwerkerke",Jean-Auguste-Dominique Ingres,French,https://nrs.harvard.edu/urn-3:HUAM:70076_dynmc,#c8af7d,#af9664,#e1c8af,0.668727273,0.140606061,0.086545455,Brown,Yellow,Orange,1856
299487,Interior with Peasants of the Haute Garonne,Rodolphe Bresdin,French,https://nrs.harvard.edu/urn-3:HUAM:75366_dynmc,#e1c8af,#c8af96,#af967d,0.304174455,0.301308411,0.201495327,Orange,Brown,Brown,1856
281199,"Sheet 10: View of Washington, taken from the Capitol",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024780_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1856
286193,John Collins Warren (1778-1856),Southworth & Hawes,American,https://nrs.harvard.edu/urn-3:HUAM:77631_dynmc,#191919,#323232,#4b4b4b,0.537101449,0.248289855,0.128405797,Grey,Grey,Grey,1856
296263,Landscape with Sheep,Jean-François Millet,French,https://nrs.harvard.edu/urn-3:HUAM:VRS19162_dynmc,#e1e1e1,#646464,#000000,0.185333333,0.137055556,0.114611111,Grey,Grey,Black,1856
297089,Portrait of Etienne-Jean Delécluze,Jean-Auguste-Dominique Ingres,French,https://nrs.harvard.edu/urn-3:HUAM:51275_dynmc,#e1c8af,#c8af96,#e1e1c8,0.824719764,0.086017699,0.073038348,Orange,Brown,Green,1856
336792,Église de Notre-Dame à Mantes,Hippolyte Bayard,French,https://nrs.harvard.edu/urn-3:HUAM:DDC111050_dynmc,#e1e1c8,#323232,#644b4b,0.589302326,0.145891473,0.095658915,Green,Grey,Brown,1856
293558,Woman Baking Bread,Jean-François Millet,French,https://nrs.harvard.edu/urn-3:HUAM:VRS46384_dynmc,#323232,#191919,#4b4b4b,0.428870968,0.325860215,0.150698925,Grey,Grey,Grey,1856
297651,Cordelia at the Bedside of Lear,Ford Madox Brown,British,https://nrs.harvard.edu/urn-3:HUAM:VRS47891_dynmc,#646464,#4b4b4b,#7d7d7d,0.224888889,0.194222222,0.145333333,Grey,Grey,Grey,1856
320161,The Summons,Emanuel Gottlieb Leutze,American,https://nrs.harvard.edu/urn-3:HUAM:DDC105429_dynmc,#191919,#323219,#7d644b,0.239936508,0.199809524,0.171492063,Grey,Brown,Yellow,1856
254962,Colonization of the Frontier,Toppan Carpenter & Co.,American,https://nrs.harvard.edu/urn-3:HUAM:INV202971_dynmc,#e1e1c8,#969696,#afaf96,0.865933333,0.0538,0.031933333,Green,Grey,Green,1857
323342,"General View of the Church of the Holy Sepulchre, Jerusalem",Robertson and Beato,British,https://nrs.harvard.edu/urn-3:HUAM:INV175833_dynmc,#c8c8af,#969696,#c8af96,0.562144928,0.127188406,0.100985507,Green,Grey,Brown,1857
254885,Wheat,Toppan Carpenter & Co.,American,https://nrs.harvard.edu/urn-3:HUAM:INV202963_dynmc,#c8af96,#c8c8af,#af967d,0.679805825,0.172815534,0.058705502,Brown,Green,Brown,1857
255008,"Virtue, Liberty, and Independence",Toppan Carpenter & Co.,American,https://nrs.harvard.edu/urn-3:HUAM:INV202890_dynmc,#c8c8af,#969696,#7d7d7d,0.794575163,0.05372549,0.048627451,Green,Grey,Grey,1857
281375,Sheet 8: View of the inauguration of President Buchanan,John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024779_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1857
281407,"Sheet 15: East front, U.S. Capitol, showing state of dome",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024800_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1857
329931,Colonizers and Indians,Toppan Carpenter & Co.,American,https://nrs.harvard.edu/urn-3:HUAM:INV202932_dynmc,#c8c8af,#c8af96,#96967d,0.532941176,0.125960784,0.105803922,Green,Brown,Green,1857
353187,Mirza Zayn al-`Abidin,Abu al-Hasan Ghaffari Kashani Naqqash-Bashi,Persian,https://nrs.harvard.edu/urn-3:HUAM:760808,#e1c896,#c8644b,#969696,0.578105263,0.152421053,0.073192982,Yellow,Red,Grey,1857
270595,Interior with Peasants from the Haute Garonne,Rodolphe Bresdin,French,https://nrs.harvard.edu/urn-3:HUAM:LEG44601_dynmc,#323232,#4b4b4b,#646464,0.295221239,0.236460177,0.153923304,Grey,Grey,Grey,1858
281052,"Sheet 80: Thomas Crawford's plaster model of ""The Indian: The Dying Chief Contemplating the Progress of Civilization""",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024993_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
281056,Sheet 87: From an architectural drawing (elevation of the new dome),John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV025021_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
281109,"Sheet 113: Southeast view of the Patent Office, from nature",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV025078_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
281368,"Sheet 75: Drawing of the eastern pediment of the north wing, U.S. Capitol",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024971_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
281369,Sheet 76: From a model by T. Crawford,John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024974_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
298155,A Christmas Carol,Dante Gabriel Rossetti,British,https://nrs.harvard.edu/urn-3:HUAM:51660_dynmc,#4b4b32,#967d64,#7d644b,0.729692308,0.081487179,0.074205128,Green,Brown,Yellow,1858
51158,"Lithographic Stone: Rudolf Urzwimmer, Private Box Manager at the Imperial Hofburg Theater, Vienna",Josef Kriehuber,Austrian,https://nrs.harvard.edu/urn-3:HUAM:INV205853_dynmc,#967d64,#7d644b,#4b4b32,0.74587156,0.127767584,0.054617737,Brown,Yellow,Green,1858
281088,"Sheet 12: Roof and ceiling of the senate chamber, view from nature",John Wood,American,https://nrs.harvard.edu/urn-3:HUAM:INV024795_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1858
299039,"Detail of ""Solomon and the Queen of Sheba"" by Veronese",John Ruskin,British,https://nrs.harvard.edu/urn-3:HUAM:70226_dynmc,#323232,#4b4b4b,#646464,0.43779661,0.2,0.148248588,Grey,Grey,Grey,1858
282824,Untitled (head of a barbarian captive in the collection of the British Museum),Roger Fenton,British,https://nrs.harvard.edu/urn-3:HUAM:INV012653_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1859
330136,"Untitled (half length portrait of African-American man, seated and leaning against tapestry-covered table)",Unidentified Artist,American,https://nrs.harvard.edu/urn-3:HUAM:INV203665_dynmc,#191919,#4b3200,#190000,0.429122807,0.18641604,0.148471178,Grey,Brown,Black,1859
370194,Portrait of a Woman,Gustave Courbet,French,https://nrs.harvard.edu/urn-3:HUAM:777061,#191919,#7d644b,#644b32,0.926144928,0.022492754,0.021507246,Grey,Yellow,Brown,1859
308603,New Hampshire Sketchbook,Benjamin Champney,American,https://nrs.harvard.edu/urn-3:HUAM:78474_dynmc,#64644b,#323232,#7d7d64,0.877359736,0.074323432,0.017293729,Green,Grey,Yellow,1859
323789,"Untitled (young man with patterned vest, bust-length, three-quarter view)",Unidentified Artist,American,https://nrs.harvard.edu/urn-3:HUAM:INV170426_dynmc,#321919,#c8964b,#4b3219,0.224974359,0.131641026,0.130717949,Brown,Yellow,Brown,1859
330137,"Untitled (half length portrait of African American woman, seated and leaning against tapestry-covered table)",Unidentified Artist,American,https://nrs.harvard.edu/urn-3:HUAM:INV203667_dynmc,#321900,#191919,#4b3200,0.487022901,0.309770992,0.094860051,Brown,Grey,Brown,1859
219602,Two Singers,Honoré-Victorin Daumier,French,https://nrs.harvard.edu/urn-3:HUAM:40905_dynmc,#191900,#321919,#644b4b,0.381763085,0.249421488,0.175922865,Brown,Brown,Brown,1860
298106,Still Life with Fruit,William Henry Hunt,British,https://nrs.harvard.edu/urn-3:HUAM:VRS80128_dynmc,#323219,#af9664,#e1c8af,0.189888889,0.122444444,0.110055556,Brown,Yellow,Orange,1860
230072,Self-Portrait,Ignace-Henri-Jean-Théodore Fantin-Latour,French,https://nrs.harvard.edu/urn-3:HUAM:51298_dynmc,#4b3219,#191919,#000000,0.52,0.173048433,0.171680912,Brown,Grey,Black,1860
297934,"Study for ""Cimabue's Celebrated Madonna Carried in Procession""",Frederic Leighton,British,https://nrs.harvard.edu/urn-3:HUAM:VRS47820_dynmc,#e1e1e1,#c8c8c8,#646464,0.242969188,0.147114846,0.145210084,Grey,Grey,Grey,1860
298207,The Huguenot,John Everett Millais,British,https://nrs.harvard.edu/urn-3:HUAM:51510_dynmc,#fafae1,#323232,#4b324b,0.226505376,0.208225806,0.163655914,Green,Grey,Violet,1860
159773,View of Athens and the Acropolis,Francis Frith,,https://nrs.harvard.edu/urn-3:HUAM:INV013354_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1860
286476,Colonel Elmer Ephraim Ellsworth (1837-1861),Mathew B. Brady & Studio,American,https://nrs.harvard.edu/urn-3:HUAM:DDC103444_dynmc,#7d6464,#4b4b4b,#64644b,0.442604167,0.2809375,0.267760417,Brown,Grey,Green,1861
298024,The Blessed Damozel,Edward Burne-Jones,British,https://nrs.harvard.edu/urn-3:HUAM:755884,#4b4b32,#7d6432,#323232,0.379733333,0.223022222,0.193955556,Green,Yellow,Grey,1861
95003,View of Mount Vesuvius,Hilaire-Germain-Edgar Degas,French,https://nrs.harvard.edu/urn-3:HUAM:74483_dynmc,#e1e1c8,#fae1e1,#c8c8af,0.687831715,0.261618123,0.050550162,Green,Red,Green,1861
370282,The Black Cat,Alphonse Legros,French,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1861
159021,"Vernal Falls, Yosemite",Carleton Emmons Watkins,American,https://nrs.harvard.edu/urn-3:HUAM:INV028941_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1861
19199,"Legs of Crucified Christ, after ""Crucifixion"" by Andrea Mantegna; verso: Horse from the Parthenon Frieze",Hilaire-Germain-Edgar Degas,French,https://nrs.harvard.edu/urn-3:HUAM:INV033977_dynmc,#c89664,#af964b,#969696,0.55773913,0.400753623,0.03715942,Brown,Yellow,Grey,1861
270552,The Good Samaritan,Rodolphe Bresdin,French,https://nrs.harvard.edu/urn-3:HUAM:INV142948_dynmc,#191919,#e1e1c8,#4b4b32,0.254956522,0.213449275,0.154028986,Grey,Green,Green,1861
157638,Eel Pie Island,Victor Albert Prout,British,https://nrs.harvard.edu/urn-3:HUAM:INV016193_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1862
157917,Hampton Court (Second View),Victor Albert Prout,British,https://nrs.harvard.edu/urn-3:HUAM:INV016195_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1862
157952,Below Pangbourne,Victor Albert Prout,British,https://nrs.harvard.edu/urn-3:HUAM:INV016207_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1862
